Latitude,Longitude,N_850,Nol_850,Ce_850,R2_850,QA_850
38.5,-86.5,10,0,0.00284,0.357,2
38.5,-85.5,34,0,0.0299,0.21,1
38.5,-84.5,17,0,0.0622,0.482,2
38.5,-83.5,32,0,0.0349,0.556,1
38.5,-82.5,82,0,0.0319,0.429,2
38.5,-81.5,6,0,0.00932,0.438,3
38.5,-80.5,9,0,0.014,0.542,1
38.5,-79.5,6,2,0.0518,0.514,2
38.5,-78.5,24,0,0.00689,0.346,1
38.5,-77.5,11,0,0.00662,0.334,3
38.5,-76.5,11,0,0.00338,0.339,1
38.5,-75.5,16,0,0.0211,0.512,1
38.5,-74.5,11,0,0.188,0.486,0
38.5,-9.5,51,0,0.0109,0.268,0
38.5,-8.5,8,0,0.0119,0.577,3
38.5,-7.5,40,0,0.0127,0.625,2
38.5,-6.5,36,0,0.0283,0.383,2
38.5,-5.5,24,1,0.00497,0.377,1
38.5,-4.5,18,2,0.00636,0.321,2
38.5,-3.5,16,1,0.0309,0.775,1
38.5,-2.5,25,1,0.0188,0.805,0
38.5,-1.5,50,0,0.00308,0.118,0
38.5,-0.5,6,1,0.0137,0.388,2
38.5,0.5,0,0,0.0174,-9999,0
38.5,1.5,0,0,0.0174,-9999,0
38.5,12.5,48,0,0.023,0.359,0
38.5,13.5,6,0,0.0388,0.459,2
38.5,14.5,42,0,0.0157,0.957,0
38.5,15.5,17,0,0.016,0.479,1
38.5,16.5,7,0,0.039,0.769,4
38.5,17.5,17,0,0.0475,0.405,0
38.5,20.5,10,0,0.00142,0.123,0
38.5,21.5,10,2,0.0409,0.624,2
38.5,22.5,19,1,0.0125,0.621,2
38.5,23.5,11,0,0.0319,0.578,3
38.5,24.5,36,0,0.00354,0.168,0
38.5,25.5,0,0,0.0263,-9999,0
38.5,26.5,130,0,0.00224,0.182,0
38.5,27.5,34,0,0.0301,0.63,3
38.5,28.5,14,1,0.0294,0.528,2
38.5,29.5,9,1,0.034,0.612,2
38.5,30.5,92,0,0.0164,0.264,0
38.5,31.5,11,0,0.0166,0.619,1
38.5,32.5,12,0,0.0125,0.338,1
38.5,33.5,87,0,0.022,0.239,0
38.5,34.5,89,1,0.00869,0.23,0
38.5,35.5,32,0,0.0298,0.0715,0
38.5,36.5,0,0,0.035,-9999,0
38.5,37.5,13,0,0.0157,0.347,0
38.5,38.5,10,1,0.0383,0.718,1
38.5,39.5,102,0,0.0237,0.325,0
38.5,40.5,9,0,0.0148,0.857,4
38.5,41.5,6,1,0.0312,0.918,2
38.5,42.5,0,0,0.0404,-9999,0
38.5,43.5,0,0,0.0256,-9999,0
38.5,44.5,0,0,0.0307,-9999,0
38.5,45.5,0,0,0.032,-9999,0
38.5,46.5,21,0,0.00766,0.176,0
38.5,47.5,10,0,0.0352,0.313,0
38.5,48.5,6,0,0.12,0.525,2
38.5,54.5,15,0,0.00731,0.549,0
38.5,55.5,20,0,0.0255,0.415,0
38.5,56.5,67,0,0.0159,0.328,0
38.5,57.5,54,0,0.000349,0.00293,0
38.5,58.5,50,0,0.0173,0.233,0
38.5,59.5,0,0,0.0252,-9999,0
38.5,60.5,6,0,0.00893,0.518,0
38.5,61.5,32,0,0.02,0.385,0
38.5,62.5,9,0,0.0121,0.145,0
38.5,63.5,16,0,0.0514,0.235,0
38.5,64.5,8,1,0.00615,0.758,2
38.5,65.5,6,1,0.024,0.671,2
38.5,66.5,48,0,0.0217,0.146,0
38.5,67.5,6,0,0.0837,0.536,0
38.5,68.5,36,0,0.00754,0.274,0
38.5,69.5,0,0,0.0385,-9999,0
38.5,70.5,0,0,0.0218,-9999,0
38.5,71.5,0,0,0.0223,-9999,0
38.5,72.5,0,0,0.0223,-9999,0
38.5,77.5,0,0,0.0267,-9999,0
38.5,105.5,7,0,0.0668,0.469,0
38.5,106.5,10,0,0.0523,0.557,2
38.5,109.5,19,0,0.00746,0.242,0
38.5,110.5,8,0,0.042,0.521,0
38.5,111.5,6,0,0.111,0.788,1
38.5,112.5,42,0,0.0591,0.811,4
38.5,113.5,59,1,0.0439,0.616,1
38.5,114.5,62,1,0.115,0.881,2
38.5,115.5,64,1,0.125,0.931,2
38.5,116.5,18,0,0.104,0.72,4
38.5,117.5,20,0,0.0749,0.285,2
38.5,118.5,9,0,0.0121,0.116,0
38.5,121.5,12,0,0.241,0.81,0
38.5,124.5,19,0,0.0265,0.221,0
38.5,125.5,9,0,0.0265,0.463,3
38.5,126.5,50,0,0.0283,0.504,3
38.5,127.5,34,0,0.0417,0.842,4
38.5,128.5,10,0,0.0536,0.822,4
38.5,138.5,0,0,0.045,-9999,0
38.5,139.5,72,0,0.032,0.23,0
38.5,140.5,25,0,0.0896,0.666,2
38.5,141.5,8,0,0.0822,0.795,2
39.5,-124.5,0,0,0.0182,-9999,0
39.5,-123.5,13,1,0.0259,0.838,4
39.5,-122.5,45,1,0.0147,0.669,3
39.5,-121.5,58,1,0.0211,0.627,3
39.5,-120.5,0,0,0.0166,-9999,0
39.5,-119.5,0,0,0.0109,-9999,0
39.5,-118.5,0,0,0.0109,-9999,0
39.5,-117.5,0,0,0.0144,-9999,0
39.5,-116.5,0,0,0.0126,-9999,0
39.5,-114.5,0,0,0.00963,-9999,0
39.5,-113.5,0,0,0.00937,-9999,0
39.5,-112.5,0,0,0.00878,-9999,0
39.5,-110.5,0,0,0.0111,-9999,0
39.5,-109.5,0,0,0.00867,-9999,0
39.5,-108.5,0,0,0.00813,-9999,0
39.5,-107.5,0,0,0.00764,-9999,0
39.5,-106.5,0,0,0.0211,-9999,0
39.5,-105.5,0,0,0.0183,-9999,0
39.5,-104.5,0,0,0.0171,-9999,0
39.5,-103.5,0,0,0.0293,-9999,0
39.5,-102.5,10,0,0.0033,0.0485,0
39.5,-101.5,27,1,0.00992,0.557,0
39.5,-100.5,31,1,0.0113,0.145,0
39.5,-99.5,19,0,0.00283,0.103,1
39.5,-98.5,6,0,0.0181,0.768,4
39.5,-97.5,21,0,0.0133,0.508,3
39.5,-96.5,52,0,0.0291,0.775,4
39.5,-95.5,24,0,0.0146,0.516,3
39.5,-94.5,14,0,0.0903,0.821,4
39.5,-93.5,13,0,0.0245,0.782,4
39.5,-92.5,9,0,0.0554,0.629,3
39.5,-91.5,28,0,0.0185,0.328,2
39.5,-90.5,32,0,0.0136,0.384,1
39.5,-89.5,11,0,0.026,0.439,2
39.5,-88.5,14,0,0.043,0.309,2
39.5,-87.5,14,0,0.00942,0.418,1
39.5,-86.5,36,0,0.0308,0.387,2
39.5,-85.5,13,1,0.0335,0.656,2
39.5,-84.5,26,0,0.0915,0.424,1
39.5,-83.5,29,0,0.0818,0.416,1
39.5,-82.5,35,1,0.0466,0.37,2
39.5,-81.5,12,1,0.327,0.641,0
39.5,-80.5,18,0,0.0709,0.536,1
39.5,-79.5,9,1,0.0203,0.654,0
39.5,-78.5,21,0,0.0248,0.493,1
39.5,-77.5,32,1,0.072,0.484,1
39.5,-76.5,8,1,0.0561,0.356,2
39.5,-75.5,16,0,0.0676,0.441,1
39.5,-74.5,6,0,0.0232,0.812,4
39.5,-9.5,9,2,0.00835,0.269,1
39.5,-8.5,25,1,0.00758,0.546,3
39.5,-7.5,6,0,0.0252,0.996,4
39.5,-6.5,22,0,0.00656,0.242,1
39.5,-5.5,83,1,0.000807,0.275,0
39.5,-4.5,15,0,0.00603,0.545,2
39.5,-3.5,56,0,0.0132,0.278,0
39.5,-2.5,39,0,0.0138,0.178,0
39.5,-1.5,29,0,0.0118,0.0742,0
39.5,-0.5,35,1,0.031,0.303,2
39.5,1.5,0,0,0.0178,-9999,0
39.5,2.5,0,0,0.0182,-9999,0
39.5,3.5,0,0,0.0163,-9999,0
39.5,8.5,9,0,0.0118,0.832,4
39.5,9.5,8,0,0.0111,0.873,4
39.5,15.5,11,0,0.0608,0.917,1
39.5,16.5,32,0,0.0185,0.26,3
39.5,17.5,101,0,0.0186,0.219,0
39.5,18.5,16,0,0.0196,0.375,0
39.5,19.5,29,0,0.0182,0.434,0
39.5,20.5,12,0,0.0278,0.739,4
39.5,21.5,9,2,0.0275,0.721,4
39.5,22.5,43,1,0.00932,0.494,3
39.5,23.5,7,0,0.00175,0.644,0
39.5,25.5,20,0,0.0197,0.418,0
39.5,26.5,48,1,0.00859,0.229,0
39.5,27.5,32,1,0.143,0.647,2
39.5,28.5,18,2,0.00414,0.107,0
39.5,29.5,30,1,0.0387,0.305,0
39.5,30.5,11,0,0.0987,0.717,2
39.5,31.5,122,1,0.0237,0.416,0
39.5,32.5,7,0,0.0298,0.826,4
39.5,33.5,20,0,0.00589,0.29,3
39.5,34.5,360,0,0.00693,0.295,0
39.5,35.5,39,1,0.0115,0.697,2
39.5,36.5,11,1,0.125,0.433,0
39.5,37.5,0,0,0.0361,-9999,0
39.5,38.5,0,0,0.0385,-9999,0
39.5,39.5,0,0,0.0292,-9999,0
39.5,40.5,0,0,0.0384,-9999,0
39.5,41.5,0,0,0.0406,-9999,0
39.5,42.5,0,0,0.0252,-9999,0
39.5,43.5,0,0,0.0252,-9999,0
39.5,44.5,0,0,0.0252,-9999,0
39.5,45.5,0,0,0.0277,-9999,0
39.5,46.5,47,0,0.0123,0.33,3
39.5,47.5,49,0,0.00429,0.519,3
39.5,48.5,78,0,0.0158,0.508,3
39.5,49.5,24,0,0.0295,0.259,0
39.5,52.5,0,0,0.0197,-9999,0
39.5,54.5,8,0,0.00624,0.454,0
39.5,55.5,0,0,0.0177,-9999,0
39.5,56.5,9,0,0.0311,0.415,0
39.5,57.5,0,0,0.0217,-9999,0
39.5,58.5,0,0,0.025,-9999,0
39.5,59.5,0,0,0.0279,-9999,0
39.5,60.5,0,0,0.0276,-9999,0
39.5,61.5,0,0,0.031,-9999,0
39.5,63.5,32,0,0.0402,0.498,0
39.5,64.5,33,0,0.012,0.187,0
39.5,65.5,53,1,0.00852,0.181,0
39.5,66.5,25,0,0.0524,0.591,3
39.5,67.5,23,0,0.0246,0.309,3
39.5,68.5,0,0,0.03,-9999,0
39.5,69.5,0,0,0.0223,-9999,0
39.5,70.5,0,0,0.0218,-9999,0
39.5,71.5,0,0,0.0218,-9999,0
39.5,72.5,0,0,0.0218,-9999,0
39.5,106.5,23,1,0.148,0.169,0
39.5,108.5,0,0,0.0467,-9999,0
39.5,109.5,9,1,0.0197,0.371,1
39.5,110.5,27,0,0.0478,0.513,2
39.5,111.5,0,0,0.052,-9999,0
39.5,112.5,6,0,0.0496,0.586,2
39.5,113.5,18,0,0.0313,0.391,1
39.5,114.5,23,1,0.0393,0.646,1
39.5,115.5,17,0,0.0779,0.6,3
39.5,116.5,45,0,0.0721,0.612,3
39.5,117.5,20,1,0.0958,0.875,4
39.5,118.5,31,0,0.112,0.674,3
39.5,119.5,37,0,0.108,0.799,0
39.5,121.5,7,0,0.0463,0.294,3
39.5,122.5,8,0,0.131,0.613,1
39.5,123.5,19,0,0.0448,0.281,0
39.5,124.5,13,0,0.0217,0.343,2
39.5,125.5,68,0,0.0229,0.498,0
39.5,126.5,49,0,0.0577,0.744,2
39.5,127.5,34,0,0.0372,0.531,2
39.5,139.5,29,0,0.0191,0.11,0
39.5,140.5,9,0,0.0408,0.683,2
39.5,141.5,12,1,0.0977,0.608,2
40.5,-124.5,19,0,0.00262,0.0587,0
40.5,-123.5,39,1,0.0379,0.538,2
40.5,-122.5,50,1,0.0252,0.712,2
40.5,-121.5,34,0,0.00836,0.488,2
40.5,-120.5,0,0,0.0164,-9999,0
40.5,-119.5,0,0,0.00943,-9999,0
40.5,-118.5,0,0,0.00881,-9999,0
40.5,-117.5,0,0,0.0135,-9999,0
40.5,-116.5,0,0,0.0109,-9999,0
40.5,-115.5,0,0,0.011,-9999,0
40.5,-113.5,0,0,0.0106,-9999,0
40.5,-112.5,0,0,0.0115,-9999,0
40.5,-111.5,0,0,0.0113,-9999,0
40.5,-110.5,0,0,0.0104,-9999,0
40.5,-109.5,0,0,0.0122,-9999,0
40.5,-108.5,0,0,0.0094,-9999,0
40.5,-107.5,0,0,0.00945,-9999,0
40.5,-104.5,0,0,0.022,-9999,0
40.5,-103.5,21,0,0.0109,0.15,0
40.5,-102.5,7,0,0.0279,0.353,1
40.5,-101.5,23,0,0.00631,0.279,0
40.5,-100.5,36,0,0.00631,0.273,0
40.5,-99.5,9,1,0.0172,0.882,2
40.5,-98.5,13,0,0.013,0.424,2
40.5,-97.5,17,0,0.00244,0.117,2
40.5,-96.5,44,2,0.0164,0.427,2
40.5,-95.5,35,2,0.012,0.504,2
40.5,-94.5,10,0,0.0126,0.621,3
40.5,-93.5,13,0,0.0151,0.424,3
40.5,-92.5,6,0,0.0675,0.639,3
40.5,-91.5,74,1,0.021,0.263,0
40.5,-90.5,23,0,0.0322,0.45,1
40.5,-89.5,32,0,0.0346,0.212,2
40.5,-88.5,8,1,0.0347,0.548,1
40.5,-87.5,60,1,0.0773,0.339,0
40.5,-86.5,13,0,0.0737,0.306,2
40.5,-85.5,7,0,0.0303,0.576,1
40.5,-84.5,9,0,0.0484,0.415,1
40.5,-83.5,42,0,0.0314,0.245,1
40.5,-82.5,22,1,0.041,0.67,1
40.5,-81.5,27,0,0.019,0.204,0
40.5,-80.5,17,0,0.0776,0.478,3
40.5,-79.5,14,0,0.0912,0.56,3
40.5,-78.5,8,0,0.027,0.745,0
40.5,-77.5,21,1,0.0786,0.451,2
40.5,-76.5,12,0,0.0673,0.596,3
40.5,-75.5,18,1,0.0923,0.563,2
40.5,-74.5,43,0,0.0404,0.172,1
40.5,-73.5,7,0,0.0984,0.543,1
40.5,-72.5,0,0,0.0194,-9999,0
40.5,-8.5,24,0,0.0153,0.885,4
40.5,-7.5,42,1,0.00378,0.463,3
40.5,-6.5,39,1,0.00223,0.554,1
40.5,-5.5,7,0,0.00442,0.221,3
40.5,-4.5,64,0,0.00785,0.445,0
40.5,-3.5,9,0,0.0112,0.612,2
40.5,-2.5,10,0,0.00971,0.993,1
40.5,-1.5,19,0,0.000813,0.371,0
40.5,-0.5,43,0,0.0177,0.832,0
40.5,0.5,22,0,0.0415,0.327,0
40.5,4.5,0,0,0.0169,-9999,0
40.5,8.5,9,0,0.0201,0.752,4
40.5,9.5,8,1,0.0134,0.721,4
40.5,14.5,9,0,0.0367,0.701,4
40.5,15.5,11,0,0.029,0.846,4
40.5,16.5,19,0,0.0248,0.633,3
40.5,17.5,16,1,0.0323,0.348,2
40.5,18.5,89,0,0.02,0.433,0
40.5,19.5,42,1,0.0141,0.589,1
40.5,20.5,33,1,0.0175,0.817,2
40.5,21.5,13,0,0.0321,0.651,3
40.5,22.5,16,1,0.0585,0.773,4
40.5,23.5,112,0,0.0422,0.655,0
40.5,24.5,7,0,0.0199,0.809,1
40.5,25.5,19,0,0.0229,0.413,0
40.5,26.5,26,0,0.0439,0.526,2
40.5,27.5,6,0,0.0925,0.755,4
40.5,28.5,14,1,0.109,0.637,3
40.5,29.5,25,0,0.0471,0.663,3
40.5,30.5,64,0,0.0246,0.259,0
40.5,31.5,9,0,0.0673,0.456,2
40.5,32.5,19,0,0.0416,0.38,1
40.5,33.5,8,0,0.0161,0.385,3
40.5,34.5,31,0,0.00875,0.291,3
40.5,35.5,30,1,0.0364,0.489,3
40.5,36.5,8,0,0.0614,0.907,4
40.5,37.5,15,0,0.015,0.33,0
40.5,38.5,9,0,0.0548,0.289,0
40.5,39.5,0,0,0.0282,-9999,0
40.5,40.5,0,0,0.0282,-9999,0
40.5,41.5,0,0,0.0282,-9999,0
40.5,42.5,0,0,0.026,-9999,0
40.5,43.5,0,0,0.026,-9999,0
40.5,44.5,0,0,0.0277,-9999,0
40.5,45.5,0,0,0.0277,-9999,0
40.5,46.5,54,0,0.00638,0.285,2
40.5,47.5,24,0,0.0327,0.801,4
40.5,48.5,25,0,0.0272,0.675,3
40.5,49.5,37,0,0.00402,0.0404,0
40.5,53.5,0,0,0.0197,-9999,0
40.5,54.5,0,0,0.0174,-9999,0
40.5,55.5,0,0,0.0177,-9999,0
40.5,56.5,0,0,0.014,-9999,0
40.5,57.5,0,0,0.0161,-9999,0
40.5,59.5,0,0,0.0229,-9999,0
40.5,60.5,0,0,0.0223,-9999,0
40.5,61.5,0,0,0.0269,-9999,0
40.5,63.5,61,0,0.0119,0.132,0
40.5,64.5,10,0,0.0649,0.517,0
40.5,65.5,36,0,0.0428,0.819,0
40.5,66.5,20,0,0.00305,0.0178,0
40.5,67.5,12,0,0.0384,0.726,4
40.5,68.5,62,0,0.041,0.627,3
40.5,69.5,84,0,0.0255,0.598,3
40.5,70.5,0,0,0.0238,-9999,0
40.5,71.5,7,0,0.028,0.789,4
40.5,72.5,9,0,0.0151,0.705,4
40.5,73.5,0,0,0.0206,-9999,0
40.5,74.5,0,0,0.0193,-9999,0
40.5,80.5,0,0,0.0109,-9999,0
40.5,106.5,8,0,0.0858,0.199,0
40.5,107.5,0,0,0.0571,-9999,0
40.5,108.5,6,0,0.0575,0.296,0
40.5,109.5,49,0,0.0448,0.578,3
40.5,110.5,10,0,0.0367,0.486,2
40.5,111.5,0,0,0.0531,-9999,0
40.5,112.5,0,0,0.0296,-9999,0
40.5,113.5,23,0,0.0903,0.701,0
40.5,114.5,82,0,0.0678,0.301,0
40.5,115.5,13,0,0.047,0.679,3
40.5,116.5,6,0,0.107,0.861,4
40.5,117.5,80,1,0.0988,0.365,2
40.5,118.5,8,0,0.0491,0.584,3
40.5,119.5,16,1,0.0328,0.398,2
40.5,120.5,24,0,0.0207,0.352,2
40.5,121.5,56,0,0.0097,0.182,0
40.5,122.5,104,0,0.0953,0.312,0
40.5,123.5,22,0,0.0338,0.794,1
40.5,124.5,13,2,0.0506,0.857,4
40.5,125.5,23,0,0.0603,0.671,3
40.5,126.5,27,1,0.0312,0.709,2
40.5,127.5,13,0,0.0538,0.661,3
40.5,128.5,64,1,0.0217,0.587,1
40.5,129.5,6,0,0.0273,0.722,4
40.5,140.5,92,0,0.0799,0.34,0
40.5,141.5,215,0,0.0986,0.353,0
41.5,-124.5,6,0,0.00124,0.704,0
41.5,-123.5,42,0,0.0205,0.573,3
41.5,-122.5,7,1,0.00257,0.583,2
41.5,-121.5,7,0,0.0164,0.805,4
41.5,-120.5,0,0,0.00943,-9999,0
41.5,-119.5,0,0,0.00943,-9999,0
41.5,-118.5,0,0,0.00943,-9999,0
41.5,-117.5,0,0,0.0092,-9999,0
41.5,-116.5,0,0,0.0109,-9999,0
41.5,-115.5,0,0,0.0102,-9999,0
41.5,-114.5,0,0,0.0102,-9999,0
41.5,-113.5,0,0,0.00989,-9999,0
41.5,-112.5,0,0,0.0115,-9999,0
41.5,-111.5,0,0,0.0106,-9999,0
41.5,-110.5,0,0,0.0119,-9999,0
41.5,-109.5,0,0,0.0101,-9999,0
41.5,-108.5,0,0,0.0114,-9999,0
41.5,-107.5,0,0,0.0117,-9999,0
41.5,-105.5,0,0,0.014,-9999,0
41.5,-104.5,0,0,0.0138,-9999,0
41.5,-103.5,36,1,0.00851,0.262,0
41.5,-102.5,6,2,0.0153,0.779,1
41.5,-101.5,18,0,0.00482,0.281,0
41.5,-100.5,8,0,0.0104,0.3,2
41.5,-99.5,8,0,0.008,0.466,2
41.5,-98.5,60,0,0.00659,0.541,0
41.5,-97.5,18,0,0.00854,0.27,1
41.5,-96.5,102,0,0.00806,0.235,0
41.5,-95.5,7,1,0.00707,0.975,1
41.5,-94.5,12,0,0.00986,0.556,2
41.5,-93.5,30,1,0.00637,0.215,2
41.5,-92.5,16,0,0.023,0.529,2
41.5,-91.5,112,0,0.0158,0.169,0
41.5,-90.5,33,0,0.0305,0.423,2
41.5,-89.5,12,0,0.0187,0.67,2
41.5,-88.5,7,1,0.0137,0.968,4
41.5,-87.5,28,1,0.0492,0.645,2
41.5,-86.5,54,0,0.0376,0.612,0
41.5,-85.5,54,0,0.0576,0.343,2
41.5,-84.5,58,1,0.0273,0.485,2
41.5,-83.5,10,1,0.0479,0.639,1
41.5,-82.5,169,0,0.0554,0.315,0
41.5,-81.5,12,1,0.143,0.526,1
41.5,-80.5,7,0,0.0588,0.696,3
41.5,-79.5,7,0,0.018,0.778,1
41.5,-78.5,0,0,0.0142,-9999,0
41.5,-77.5,22,1,0.00819,0.292,1
41.5,-76.5,31,1,0.0695,0.523,1
41.5,-75.5,20,0,0.0474,0.626,2
41.5,-74.5,6,1,0.00856,0.974,2
41.5,-73.5,14,0,0.0529,0.602,1
41.5,-72.5,35,0,0.0426,0.51,0
41.5,-71.5,53,0,0.113,0.427,0
41.5,-70.5,20,0,0.0148,0.49,0
41.5,-8.5,88,1,0.0139,0.759,4
41.5,-7.5,79,0,0.0075,0.503,3
41.5,-6.5,19,0,0.00608,0.603,3
41.5,-5.5,56,0,0.0133,0.311,0
41.5,-4.5,9,0,0.0449,0.63,1
41.5,-3.5,29,0,0.0189,0.563,0
41.5,-2.5,7,1,0.0113,0.52,1
41.5,-1.5,28,0,0.00449,0.348,0
41.5,-0.5,49,0,0.0554,0.384,0
41.5,0.5,15,1,0.0304,0.57,2
41.5,1.5,16,0,0.00286,0.157,1
41.5,2.5,45,0,0.00242,0.0376,0
41.5,3.5,0,0,0.0165,-9999,0
41.5,8.5,18,0,0.0197,0.854,0
41.5,9.5,27,0,0.000304,0.0274,0
41.5,12.5,127,0,0.0147,0.12,0
41.5,13.5,14,1,0.0558,0.694,3
41.5,14.5,70,0,0.0269,0.644,1
41.5,15.5,66,1,0.0291,0.624,3
41.5,16.5,123,0,0.00929,0.591,0
41.5,17.5,0,0,0.0325,-9999,0
41.5,19.5,38,0,0.013,0.749,1
41.5,20.5,16,0,0.0213,0.906,4
41.5,21.5,67,2,0.015,0.595,3
41.5,22.5,19,0,0.00904,0.676,3
41.5,23.5,22,0,0.026,0.446,3
41.5,24.5,12,0,0.0141,0.514,3
41.5,25.5,14,0,0.0209,0.585,3
41.5,26.5,38,1,0.0389,0.601,3
41.5,27.5,104,0,0.0438,0.463,2
41.5,28.5,9,0,0.163,0.834,2
41.5,30.5,39,0,0.0182,0.298,0
41.5,31.5,14,0,0.0246,0.316,0
41.5,32.5,8,0,0.0117,0.684,1
41.5,33.5,11,0,0.0163,0.437,0
41.5,34.5,24,1,0.0135,0.292,0
41.5,35.5,29,0,0.0283,0.299,0
41.5,36.5,24,0,0.0707,0.632,0
41.5,41.5,19,0,0.00773,0.194,0
41.5,42.5,24,0,0.0104,0.359,0
41.5,43.5,0,0,0.0277,-9999,0
41.5,44.5,0,0,0.0277,-9999,0
41.5,45.5,16,0,0.0287,0.458,3
41.5,46.5,6,1,0.0244,0.895,4
41.5,47.5,23,0,0.0177,0.359,1
41.5,48.5,13,1,0.0403,0.812,4
41.5,49.5,24,0,0.0151,0.202,0
41.5,52.5,0,0,0.0195,-9999,0
41.5,53.5,0,0,0.018,-9999,0
41.5,54.5,0,0,0.0174,-9999,0
41.5,55.5,0,0,0.014,-9999,0
41.5,56.5,0,0,0.0161,-9999,0
41.5,57.5,0,0,0.0156,-9999,0
41.5,58.5,6,0,0.0321,0.285,0
41.5,59.5,7,0,0.107,0.448,0
41.5,60.5,67,0,0.0399,0.376,0
41.5,61.5,8,0,0.0278,0.789,0
41.5,65.5,0,0,0.0258,-9999,0
41.5,66.5,25,0,0.0125,0.709,0
41.5,67.5,17,0,0.0318,0.743,4
41.5,68.5,22,0,0.00921,0.428,3
41.5,69.5,55,0,0.00902,0.363,3
41.5,71.5,6,0,0.00875,0.257,2
41.5,72.5,19,1,0.00689,0.416,2
41.5,73.5,0,0,0.0206,-9999,0
41.5,74.5,0,0,0.0197,-9999,0
41.5,75.5,0,0,0.0197,-9999,0
41.5,76.5,0,0,0.0197,-9999,0
41.5,77.5,0,0,0.0175,-9999,0
41.5,80.5,0,0,0.0101,-9999,0
41.5,86.5,0,0,0.0132,-9999,0
41.5,107.5,0,0,0.0467,-9999,0
41.5,108.5,10,1,0.0033,0.0357,0
41.5,109.5,0,0,0.0275,-9999,0
41.5,110.5,0,0,0.0275,-9999,0
41.5,111.5,0,0,0.0275,-9999,0
41.5,112.5,0,0,0.0259,-9999,0
41.5,113.5,11,0,0.0344,0.627,1
41.5,114.5,8,0,0.0947,0.497,1
41.5,115.5,7,1,0.00785,0.453,2
41.5,116.5,6,0,0.0125,0.429,2
41.5,117.5,17,1,0.0148,0.804,2
41.5,118.5,7,1,0.0966,0.817,2
41.5,119.5,34,1,0.0403,0.43,2
41.5,120.5,6,0,0.0431,0.756,4
41.5,121.5,7,0,0.101,0.884,4
41.5,122.5,62,0,0.0638,0.327,3
41.5,123.5,129,0,0.0713,0.542,3
41.5,124.5,20,1,0.0223,0.472,1
41.5,125.5,27,0,0.0275,0.219,1
41.5,126.5,9,1,0.0654,0.944,4
41.5,127.5,11,0,0.0689,0.865,4
41.5,128.5,18,0,0.0354,0.69,3
41.5,129.5,11,0,0.0458,0.675,3
41.5,140.5,25,0,0.0359,0.134,0
41.5,141.5,14,0,0.0405,0.469,0
41.5,143.5,0,0,0.0312,-9999,0
42.5,-124.5,103,0,0.00268,0.128,0
42.5,-123.5,20,0,0.0283,0.838,4
42.5,-122.5,31,0,0.005,0.478,1
42.5,-121.5,23,0,0.00231,0.527,2
42.5,-120.5,16,0,0.00435,0.19,0
42.5,-119.5,0,0,0.00943,-9999,0
42.5,-118.5,7,0,0.00557,0.601,3
42.5,-117.5,13,0,0.00852,0.807,0
42.5,-116.5,6,0,0.00342,0.443,2
42.5,-115.5,23,1,0.0036,0.232,0
42.5,-114.5,0,0,0.00943,-9999,0
42.5,-113.5,0,0,0.00943,-9999,0
42.5,-112.5,0,0,0.0107,-9999,0
42.5,-111.5,0,0,0.0133,-9999,0
42.5,-110.5,0,0,0.00954,-9999,0
42.5,-109.5,0,0,0.0098,-9999,0
42.5,-108.5,0,0,0.0115,-9999,0
42.5,-107.5,0,0,0.0122,-9999,0
42.5,-106.5,0,0,0.0116,-9999,0
42.5,-105.5,0,0,0.0138,-9999,0
42.5,-104.5,12,0,0.000451,0.0726,0
42.5,-103.5,21,1,0.00537,0.491,0
42.5,-102.5,18,0,0.00399,0.27,0
42.5,-101.5,0,0,0.0165,-9999,0
42.5,-100.5,7,0,0.00306,0.773,0
42.5,-99.5,0,0,0.0341,-9999,0
42.5,-98.5,15,0,0.022,0.761,1
42.5,-97.5,16,1,0.0165,0.426,2
42.5,-96.5,27,0,0.0371,0.751,1
42.5,-95.5,7,1,0.0154,0.87,2
42.5,-94.5,6,1,0.0119,0.792,2
42.5,-93.5,19,0,0.0122,0.377,1
42.5,-92.5,52,1,0.0133,0.309,0
42.5,-91.5,52,1,0.00865,0.2,0
42.5,-90.5,16,1,0.00747,0.415,1
42.5,-89.5,28,0,0.0138,0.459,1
42.5,-88.5,12,0,0.0168,0.612,3
42.5,-87.5,23,0,0.00413,0.0613,0
42.5,-86.5,11,1,0.0407,0.164,0
42.5,-85.5,6,0,0.0561,0.513,3
42.5,-84.5,28,0,0.0361,0.143,0
42.5,-83.5,23,0,0.0694,0.63,3
42.5,-82.5,38,1,0.0227,0.175,0
42.5,-81.5,16,0,0.0454,0.214,0
42.5,-80.5,133,0,0.054,0.177,0
42.5,-79.5,0,0,0.0337,-9999,0
42.5,-78.5,8,0,0.0188,0.0552,0
42.5,-77.5,7,0,0.0724,0.767,1
42.5,-76.5,0,0,0.0266,-9999,0
42.5,-75.5,0,0,0.0266,-9999,0
42.5,-74.5,9,0,0.0497,0.304,0
42.5,-73.5,6,0,0.0851,0.659,2
42.5,-72.5,7,0,0.0866,0.523,1
42.5,-71.5,62,0,0.0311,0.502,0
42.5,-70.5,6,0,0.0543,0.522,0
42.5,-9.5,29,0,0.00458,0.196,0
42.5,-8.5,44,1,0.00752,0.807,4
42.5,-7.5,21,2,0.00718,0.828,4
42.5,-6.5,27,0,0.00674,0.416,3
